JGI ID,JGI start,JGI end,NCBI start,NCBI end,NCBI ID,Column1,NCBI,kegg_annotation
jgi.p|Yarli1|68521,1136746,1137141,1136746,1137141,YALI0_E09427g,YALI0E09427g,YALI0E09427g,K03671 thioredoxin 1 
jgi.p|Yarli1|68522,1137881,1139002,1137881,1139002,YALI0_E09449g,YALI0E09449g,YALI0E09449g,K07566 L-threonylcarbamoyladenylate synthase [EC:2.7.7.87] 
jgi.p|Yarli1|68523,1139464,1142250,1139464,1142250,YALI0_E09471g,YALI0E09471g,YALI0E09471g,K01537 P-type Ca2+ transporter type 2C [EC:7.2.2.10] 
jgi.p|Yarli1|68524,1145093,1151653,1145093,1151653,YALI0_E09493g,YALI0E09493g,YALI0E09493g,K11541 carbamoyl-phosphate synthase / aspartate carbamoyltransferase [EC:6.3.5.5 2.1.3.2] 
jgi.p|Yarli1|68525,1154339,1154683,1154339,1154683,YALI0_E09515g,YALI0E09515g,YALI0E09515g,unknown function
jgi.p|Yarli1|68526,1158378,1159700,1158378,1159700,YALI0_E09559g,YALI0E09559g,YALI0E09559g,unknown function
jgi.p|Yarli1|68527,1162297,1162902,1162297,1162902,YALI0_E09581g,YALI0E09581g,YALI0E09581g,unknown function
jgi.p|Yarli1|68528,1166202,1169165,1166202,1169165,YALI0_E09603g,YALI0E09603g,YALI0E09603g,K15371 glutamate dehydrogenase [EC:1.4.1.2] 
jgi.p|Yarli1|68529,1169941,1170609,1169941,1170609,YALI0_E09625g,YALI0E09625g,YALI0E09625g,unknown function
jgi.p|Yarli1|68530,1171740,1172162,1171740,1172162,YALI0_E09647g,YALI0E09647g,YALI0E09647g,unknown function
jgi.p|Yarli1|68531,1176716,1177207,1176716,1177207,YALI0_E09669g,YALI0E09669g,YALI0E09669g,unknown function
jgi.p|Yarli1|68532,1181475,1181795,1181475,1181795,YALI0_E09691g,YALI0E09691g,YALI0E09691g,gene not in KEGG
jgi.p|Yarli1|68533,1182842,1183087,1182842,1183087,YALI0_E09713g,YALI0E09713g,YALI0E09713g,unknown function
jgi.p|Yarli1|68534,1183199,1183387,1183199,1183387,YALI0_E09735g,YALI0E09735g,YALI0E09735g,unknown function
jgi.p|Yarli1|68535,1184098,1185057,1184098,1185057,YALI0_E09757g,YALI0E09757g,YALI0E09757g,unknown function
jgi.p|Yarli1|68536,1190191,1190676,1190191,1190676,YALI0_E09779g,YALI0E09779g,YALI0E09779g,unknown function
jgi.p|Yarli1|68537,1194421,1195392,1194421,1195392,YALI0_E09801g,YALI0E09801g,YALI0E09801g,unknown function
jgi.p|Yarli1|68538,1196189,1197642,1196189,1197642,YALI0_E09823g,YALI0E09823g,YALI0E09823g,K10761 tRNA(His) guanylyltransferase [EC:2.7.7.79] 
jgi.p|Yarli1|68539,1199178,1202675,1199178,1202675,YALI0_E09845g,YALI0E09845g,YALI0E09845g,K03002 DNA-directed RNA polymerase I subunit RPA2 [EC:2.7.7.6] 
jgi.p|Yarli1|68540,1204352,1214033,1204352,1214033,YALI0_E09867g,YALI0E09867g,YALI0E09867g,K24965 protein CSF1 
jgi.p|Yarli1|68541,1215043,1216848,1215043,1216848,YALI0_E09889g,YALI0E09889g,YALI0E09889g,K12837 splicing factor U2AF 65 kDa subunit 
jgi.p|Yarli1|68542,1218811,1220046,1218811,1220046,YALI0_E09911g,YALI0E09911g,YALI0E09911g,K02179 cell cycle arrest protein BUB2 
jgi.p|Yarli1|68543,1220562,1223024,1220562,1223024,YALI0_E09933g,YALI0E09933g,YALI0E09933g,K02154 V-type H+-transporting ATPase subunit a 
jgi.p|Yarli1|68544,1224407,1227058,1224407,1227058,YALI0_E09955g,YALI0E09955g,YALI0E09955g,unknown function
jgi.p|Yarli1|68545,1227382,1228914,1227382,1228914,YALI0_E09977g,YALI0E09977g,YALI0E09977g,unknown function
jgi.p|Yarli1|68546,1230257,1230910,1230257,1230910,YALI0_E09999g,YALI0E09999g,YALI0E09999g,K22842 L-glutamate-5-semialdehyde N-acetyltransferase [EC:2.3.1.271] 
jgi.p|Yarli1|68547,1231405,1233510,1231405,1233510,YALI0_E10021g,YALI0E10021g,YALI0E10021g,K03860 phosphatidylinositol N-acetylglucosaminyltransferase subunit Q 
jgi.p|Yarli1|68548,1236217,1237011,1236217,1237011,YALI0_E10043g,YALI0E10043g,YALI0E10043g,unknown function
jgi.p|Yarli1|68549,1238212,1239144,1238212,1239144,YALI0_E10065g,YALI0E10065g,YALI0E10065g,K02258 cytochrome c oxidase assembly protein subunit 11 
jgi.p|Yarli1|68550,1241723,1243159,1241723,1243159,YALI0_E10087g,YALI0E10087g,YALI0E10087g,unknown function
jgi.p|Yarli1|68551,1243766,1245124,1243766,1245124,YALI0_E10109g,YALI0E10109g,YALI0E10109g,K14783 proteasome-interacting protein CIC1 
jgi.p|Yarli1|68552,1245963,1246887,1245963,1246887,YALI0_E10131g,YALI0E10131g,YALI0E10131g,K25829 transcription elongation factor 1 
jgi.p|Yarli1|68553,1247549,1248434,1247549,1248434,YALI0_E10144g,YALI0E10144g,YALI0E10144g,K02264 cytochrome c oxidase subunit 5a 
jgi.p|Yarli1|68554,1249476,1251863,1249476,1251863,YALI0_E10153g,YALI0E10153g,YALI0E10153g,unknown function
jgi.p|Yarli1|68555,1254162,1255766,1254162,1255766,YALI0_E10175g,YALI0E10175g,YALI0E10175g,unknown function
jgi.p|Yarli1|68556,1259541,1261766,1259541,1261766,YALI0_E10197g,YALI0E10197g,YALI0E10197g,K13621 betaine lipid synthase 
jgi.p|Yarli1|68557,1264102,1265883,1264102,1265883,YALI0_E10219g,YALI0E10219g,YALI0E10219g,K16261 yeast amino acid transporter 
jgi.p|Yarli1|68558,1266779,1268596,1266779,1268596,YALI0_E10241g,YALI0E10241g,YALI0E10241g,unknown function
jgi.p|Yarli1|68559,1268922,1270007,1268922,1270007,YALI0_E10263g,YALI0E10263g,YALI0E10263g,K14002 DnaJ-related protein SCJ1 
jgi.p|Yarli1|68560,1271013,1272431,1271013,1272431,YALI0_E10285g,YALI0E10285g,YALI0E10285g,unknown function
jgi.p|Yarli1|68561,1272576,1273565,1272576,1273565,YALI0_E10307g,YALI0E10307g,YALI0E10307g,K17989 L-serine/L-threonine ammonia-lyase [EC:4.3.1.17 4.3.1.19] 
jgi.p|Yarli1|68562,1274093,1275871,1274093,1275871,YALI0_E10329g,YALI0E10329g,YALI0E10329g,unknown function
jgi.p|Yarli1|68563,1278177,1278722,1278177,1278722,YALI0_E10351g,YALI0E10351g,YALI0E10351g,"K15138 mediator of RNA polymerase II transcription subunit 19, fungi type "
jgi.p|Yarli1|68564,1282971,1284299,1282971,1284299,YALI0_E10373g,YALI0E10373g,YALI0E10373g,K11799 DDB1- and CUL4-associated factor 4 
jgi.p|Yarli1|68565,1287997,1289697,1287997,1289697,YALI0_E10395g,YALI0E10395g,YALI0E10395g,unknown function
jgi.p|Yarli1|68566,1290713,1294750,1290713,1294750,YALI0_E10417g,YALI0E10417g,YALI0E10417g,K00698 chitin synthase [EC:2.4.1.16] 
jgi.p|Yarli1|68567,1295208,1296290,1295208,1296290,YALI0_E10439g,YALI0E10439g,YALI0E10439g,K14765 U3 small nucleolar ribonucleoprotein protein LCP5 
jgi.p|Yarli1|68568,1296966,1297754,1296966,1297754,YALI0_E10461g,YALI0E10461g,YALI0E10461g,gene not in KEGG
jgi.p|Yarli1|68569,1299696,1301246,1299696,1301246,YALI0_E10483g,YALI0E10483g,YALI0E10483g,unknown function
jgi.p|Yarli1|68570,1303088,1304254,1303088,1304254,YALI0_E10505g,YALI0E10505g,YALI0E10505g,unknown function
jgi.p|Yarli1|68571,1308512,1309096,1308512,1309096,YALI0_E10527g,YALI0E10527g,YALI0E10527g,unknown function
jgi.p|Yarli1|68572,1309106,1311064,1309106,1311064,YALI0_E10549g,YALI0E10549g,YALI0E10549g,unknown function
jgi.p|Yarli1|68573,1315472,1316527,1315472,1316527,YALI0_E10571g,YALI0E10571g,YALI0E10571g,K03644 lipoyl synthase [EC:2.8.1.8] 
jgi.p|Yarli1|68574,1316700,1317755,1316700,1317755,YALI0_E10593g,YALI0E10593g,YALI0E10593g,unknown function
jgi.p|Yarli1|68575,1318680,1319159,1318680,1319159,YALI0_E10615g,YALI0E10615g,YALI0E10615g,unknown function
jgi.p|Yarli1|68576,1319672,1321888,1319672,1321888,YALI0_E10637g,YALI0E10637g,YALI0E10637g,K14209 solute carrier family 36 (proton-coupled amino acid transporter) 
jgi.p|Yarli1|68577,1322389,1323849,1322389,1323849,YALI0_E10659g,YALI0E10659g,YALI0E10659g,unknown function
jgi.p|Yarli1|68578,1323902,1326229,1323902,1326229,YALI0_E10681g,YALI0E10681g,YALI0E10681g,unknown function
jgi.p|Yarli1|68579,1328728,1330152,1328728,1330152,YALI0_E10725g,YALI0E10725g,YALI0E10725g,unknown function
jgi.p|Yarli1|68580,1332719,1333855,1332719,1333855,YALI0_E10747g,YALI0E10747g,YALI0E10747g,K10755 replication factor C subunit 2/4 
jgi.p|Yarli1|68581,1334052,1336733,1334052,1336733,YALI0_E10769g,YALI0E10769g,YALI0E10769g,K10858 DNA mismatch repair protein PMS2 
jgi.p|Yarli1|68582,1337292,1337903,1337292,1337903,YALI0_E10791g,YALI0E10791g,YALI0E10791g,K03508 DNA polymerase zeta [EC:2.7.7.7] 
jgi.p|Yarli1|68583,1338164,1339819,1338164,1339819,YALI0_E10813g,YALI0E10813g,YALI0E10813g,"K14684 solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41 "
jgi.p|Yarli1|68584,1340180,1340788,1340180,1340788,YALI0_E10835g,YALI0E10835g,YALI0E10835g,unknown function
jgi.p|Yarli1|68585,1341726,1342329,1341726,1342329,YALI0_E10857g,YALI0E10857g,YALI0E10857g,"K05754 actin related protein 2/3 complex, subunit 5 "
jgi.p|Yarli1|68586,1342852,1344537,1342852,1344537,YALI0_E10879g,YALI0E10879g,YALI0E10879g,unknown function
jgi.p|Yarli1|68587,1345550,1346923,1345550,1346923,YALI0_E10901g,YALI0E10901g,YALI0E10901g,K15304 Ran-binding protein 3 
jgi.p|Yarli1|68588,1347056,1347763,1347056,1347763,YALI0_E10923g,YALI0E10923g,YALI0E10923g,K22856 EEF1A lysine methyltransferase 2 [EC:2.1.1.-] 
jgi.p|Yarli1|68589,1348774,1349811,1348774,1349811,YALI0_E10989g,YALI0E10989g,YALI0E10989g,K11093 U1 small nuclear ribonucleoprotein 70kDa 
jgi.p|Yarli1|68590,1350245,1350859,1350245,1350859,YALI0_E11011g,YALI0E11011g,YALI0E11011g,K09008 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3 
jgi.p|Yarli1|68591,1351308,1351920,1351308,1351920,YALI0_E11033g,YALI0E11033g,YALI0E11033g,K17424 large subunit ribosomal protein L43 
jgi.p|Yarli1|68592,1351952,1352488,1351952,1352488,YALI0_E11055g,YALI0E11055g,YALI0E11055g,unknown function
jgi.p|Yarli1|68593,1352587,1353900,1352587,1353900,YALI0_E11077g,YALI0E11077g,YALI0E11077g,K08827 serine/threonine-protein kinase PRP4 [EC:2.7.11.1] 
jgi.p|Yarli1|68594,1357785,1358978,1357785,1358978,YALI0_E11099g,YALI0E11099g,YALI0E11099g,K00626 acetyl-CoA C-acetyltransferase [EC:2.3.1.9] 
jgi.p|Yarli1|68595,1361654,1363354,1361654,1363354,YALI0_E11121g,YALI0E11121g,YALI0E11121g,unknown function
jgi.p|Yarli1|68596,1363894,1365378,1363894,1365378,YALI0_E11143g,YALI0E11143g,YALI0E11143g,unknown function
jgi.p|Yarli1|68597,1367671,1369546,1367671,1369546,YALI0_E11165g,YALI0E11165g,YALI0E11165g,unknown function
jgi.p|Yarli1|68598,1370406,1371368,1370406,1371368,YALI0_E11187g,YALI0E11187g,YALI0E11187g,K22825 non-structural maintenance of chromosomes element 4 
jgi.p|Yarli1|68599,1371815,1373158,1371815,1373158,YALI0_E11209g,YALI0E11209g,YALI0E11209g,unknown function
jgi.p|Yarli1|68600,1382459,1383268,1382459,1383268,YALI0_E11319g,YALI0E11319g,YALI0E11319g,unknown function
jgi.p|Yarli1|68601,1383658,1384108,1383658,1384108,YALI0_E11330g,YALI0E11330g,YALI0E11330g,unknown function
jgi.p|Yarli1|68602,1385499,1387385,1385499,1387385,YALI0_E11341g,YALI0E11341g,YALI0E11341g,unknown function
jgi.p|Yarli1|68603,1387953,1388692,1387953,1388692,YALI0_E11355g,YALI0E11355g,YALI0E11355g,K02152 V-type H+-transporting ATPase subunit G 
jgi.p|Yarli1|68604,1388910,1390034,1388910,1390034,YALI0_E11363g,YALI0E11363g,YALI0E11363g,unknown function
jgi.p|Yarli1|68605,1390086,1390865,1390086,1390865,YALI0_E11385g,YALI0E11385g,YALI0E11385g,K02304 precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4] 
jgi.p|Yarli1|68606,1392090,1394165,1392090,1394165,YALI0_E11407g,YALI0E11407g,YALI0E11407g,unknown function
jgi.p|Yarli1|68607,1395771,1397753,1395771,1397753,YALI0_E11429g,YALI0E11429g,YALI0E11429g,unknown function
jgi.p|Yarli1|68608,1399046,1400389,1399046,1400389,YALI0_E11451g,YALI0E11451g,YALI0E11451g,unknown function
jgi.p|Yarli1|68609,1400671,1403070,1400671,1403070,YALI0_E11473g,YALI0E11473g,YALI0E11473g,K03549 KUP system potassium uptake protein 
jgi.p|Yarli1|68610,1404519,1407128,1404519,1407128,YALI0_E11495g,YALI0E11495g,YALI0E11495g,K01490 AMP deaminase [EC:3.5.4.6] 
jgi.p|Yarli1|68611,1409924,1410598,1409924,1410598,YALI0_E11517g,YALI0E11517g,YALI0E11517g,unknown function
jgi.p|Yarli1|68612,1414116,1417008,1414116,1417008,YALI0_E11539g,YALI0E11539g,YALI0E11539g,unknown function
jgi.p|Yarli1|68613,1417100,1418320,1417100,1418320,YALI0_E11561g,YALI0E11561g,YALI0E11561g,unknown function
jgi.p|Yarli1|68614,1420702,1421646,1420702,1421646,YALI0_E11583g,YALI0E11583g,YALI0E11583g,unknown function
jgi.p|Yarli1|68615,1422030,1422575,1422030,1422575,YALI0_E11605g,YALI0E11605g,YALI0E11605g,unknown function
jgi.p|Yarli1|68616,1423277,1424509,1423277,1424509,YALI0_E11627g,YALI0E11627g,YALI0E11627g,K19860 guanine nucleotide-binding protein alpha-1 subunit 
jgi.p|Yarli1|68617,1424976,1425371,1424976,1425371,YALI0_E11649g,YALI0E11649g,YALI0E11649g,unknown function
jgi.p|Yarli1|68618,1426147,1426893,1426147,1426893,YALI0_E11671g,YALI0E11671g,YALI0E11671g,K01057 6-phosphogluconolactonase [EC:3.1.1.31] 
jgi.p|Yarli1|68619,1427233,1429119,1427233,1429119,YALI0_E11693g,YALI0E11693g,YALI0E11693g,unknown function
jgi.p|Yarli1|68620,1429921,1431102,1429921,1431102,YALI0_E11715g,YALI0E11715g,YALI0E11715g,unknown function
jgi.p|Yarli1|68621,1431742,1432653,1431742,1432653,YALI0_E11737g,YALI0E11737g,YALI0E11737g,unknown function
jgi.p|Yarli1|68622,1434234,1434782,1434234,1434782,YALI0_E11803g,YALI0E11803g,YALI0E11803g,K07955 ADP-ribosylation factor-like protein 8 
jgi.p|Yarli1|68623,1435236,1436015,1435236,1436015,YALI0_E11825g,YALI0E11825g,YALI0E11825g,unknown function
jgi.p|Yarli1|68624,1437511,1439133,1437511,1439133,YALI0_E11847g,YALI0E11847g,YALI0E11847g,K01426 amidase [EC:3.5.1.4] 
jgi.p|Yarli1|68625,1440035,1444162,1440035,1444162,YALI0_E11869g,YALI0E11869g,YALI0E11869g,K02320 DNA polymerase alpha subunit A [EC:2.7.7.7] 
jgi.p|Yarli1|68626,1444719,1445932,1444719,1445932,YALI0_E11891g,YALI0E11891g,YALI0E11891g,unknown function
jgi.p|Yarli1|68627,1446549,1447811,1446549,1447811,YALI0_E11913g,YALI0E11913g,YALI0E11913g,K18550 IMP and pyridine-specific 5'-nucleotidase [EC:3.1.3.99 3.1.3.-] 
jgi.p|Yarli1|68628,1447925,1448908,1447925,1448908,YALI0_E11935g,YALI0E11935g,YALI0E11935g,unknown function
jgi.p|Yarli1|68629,1449083,1450588,1449083,1450588,YALI0_E11957g,YALI0E11957g,YALI0E11957g,unknown function
jgi.p|Yarli1|68630,1451885,1453735,1451885,1453735,YALI0_E11979g,YALI0E11979g,YALI0E11979g,K01904 4-coumarate--CoA ligase [EC:6.2.1.12] 
jgi.p|Yarli1|68631,1453875,1456133,1453875,1456133,YALI0_E12001g,YALI0E12001g,YALI0E12001g,K17944 mRNA-binding protein PUF3 
jgi.p|Yarli1|68632,1458023,1458838,1458023,1458838,YALI0_E12023g,YALI0E12023g,YALI0E12023g,K11268 N-acetyltransferase [EC:2.3.1.-] 
jgi.p|Yarli1|68633,1459027,1461249,1459027,1461249,YALI0_E12045g,YALI0E12045g,YALI0E12045g,unknown function
jgi.p|Yarli1|68634,1464553,1465533,1464553,1465533,YALI0_E12067g,YALI0E12067g,YALI0E12067g,unknown function
jgi.p|Yarli1|68635,1466152,1467557,1466152,1467557,YALI0_E12081g,YALI0E12081g,YALI0E12081g,K10576 ubiquitin-conjugating enzyme E2 H [EC:2.3.2.23] 
jgi.p|Yarli1|68636,1468158,1471205,1468158,1471205,YALI0_E12089g,YALI0E12089g,YALI0E12089g,K05288 GPI ethanolamine phosphate transferase 3 subunit O [EC:2.7.-.-] 
jgi.p|Yarli1|68637,1471407,1472381,1471407,1472381,YALI0_E12111g,YALI0E12111g,YALI0E12111g,unknown function
jgi.p|Yarli1|68638,1474042,1474802,1474042,1474802,YALI0_E12133g,YALI0E12133g,YALI0E12133g,"K04565 superoxide dismutase, Cu-Zn family [EC:1.15.1.1] "
jgi.p|Yarli1|68639,1476687,1480991,1476687,1480991,YALI0_E12155g,YALI0E12155g,YALI0E12155g,unknown function
jgi.p|Yarli1|68640,1481361,1483082,1481361,1483082,YALI0_E12177g,YALI0E12177g,YALI0E12177g,K20305 trafficking protein particle complex subunit 8 
jgi.p|Yarli1|68641,1484247,1485995,1484247,1485995,YALI0_E12199g,YALI0E12199g,YALI0E12199g,unknown function
jgi.p|Yarli1|68642,1487259,1489184,1487259,1489184,YALI0_E12221g,YALI0E12221g,YALI0E12221g,K17086 transmembrane 9 superfamily member 2/4 
jgi.p|Yarli1|68643,1490125,1493262,1490125,1493262,YALI0_E12243g,YALI0E12243g,YALI0E12243g,K20221 importin-4 
jgi.p|Yarli1|68644,1495034,1495513,1495034,1495513,YALI0_E12276g,YALI0E12276g,YALI0E12276g,unknown function
jgi.p|Yarli1|68645,1495767,1496873,1495767,1496873,YALI0_E12287g,YALI0E12287g,YALI0E12287g,K10998 replication fork protection complex subunit TIPIN/Csm3/Swi3 
jgi.p|Yarli1|68646,1497300,1498652,1497300,1498652,YALI0_E12309g,YALI0E12309g,YALI0E12309g,K06013 STE24 endopeptidase [EC:3.4.24.84] 
jgi.p|Yarli1|68647,1501304,1502821,1501304,1502821,YALI0_E12331g,YALI0E12331g,YALI0E12331g,unknown function
jgi.p|Yarli1|68648,1503078,1503866,1503078,1503866,YALI0_E12353g,YALI0E12353g,YALI0E12353g,K02892 large subunit ribosomal protein L23 
jgi.p|Yarli1|68649,1504316,1507516,1504316,1507516,YALI0_E12375g,YALI0E12375g,YALI0E12375g,unknown function
jgi.p|Yarli1|68650,1507833,1508753,1507833,1508753,YALI0_E12397g,YALI0E12397g,YALI0E12397g,unknown function
jgi.p|Yarli1|68651,1513717,1515510,1513717,1515510,YALI0_E12419g,YALI0E12419g,YALI0E12419g,K01904 4-coumarate--CoA ligase [EC:6.2.1.12] 
jgi.p|Yarli1|68652,1518875,1519664,1518875,1519664,YALI0_E12441g,YALI0E12441g,YALI0E12441g,K00551 phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.17 2.1.1.71] 
jgi.p|Yarli1|68653,1519861,1520934,1519861,1520934,YALI0_E12463g,YALI0E12463g,YALI0E12463g,K05351 D-xylulose reductase [EC:1.1.1.9] 
jgi.p|Yarli1|68654,1522587,1523831,1522587,1523831,YALI0_E12485g,YALI0E12485g,YALI0E12485g,unknown function
jgi.p|Yarli1|68655,1523978,1524907,1523978,1524907,YALI0_E12507g,YALI0E12507g,YALI0E12507g,"K06911 quercetin 2,3-dioxygenase [EC:1.13.11.24] "
jgi.p|Yarli1|68656,1525328,1525903,1525328,1525903,YALI0_E12529g,YALI0E12529g,YALI0E12529g,unknown function
jgi.p|Yarli1|68657,1526085,1527830,1526085,1527830,YALI0_E12551g,YALI0E12551g,YALI0E12551g,unknown function
jgi.p|Yarli1|68658,1529941,1531194,1529941,1531194,YALI0_E12573g,YALI0E12573g,YALI0E12573g,K00253 isovaleryl-CoA dehydrogenase [EC:1.3.8.4] 
jgi.p|Yarli1|68659,1531621,1533324,1531621,1533324,YALI0_E12595g,YALI0E12595g,YALI0E12595g,unknown function
jgi.p|Yarli1|68660,1533977,1535722,1533977,1535722,YALI0_E12617g,YALI0E12617g,YALI0E12617g,K15072 SCF-associated factor 1 
jgi.p|Yarli1|68661,1536163,1536492,1536163,1536492,YALI0_E12628g,YALI0E12628g,YALI0E12628g,K02269 cytochrome c oxidase subunit 7 
jgi.p|Yarli1|68662,1537191,1538252,1537191,1538252,YALI0_E12639g,YALI0E12639g,YALI0E12639g,unknown function
jgi.p|Yarli1|68663,1538631,1540043,1538631,1540043,YALI0_E12661g,YALI0E12661g,YALI0E12661g,unknown function
jgi.p|Yarli1|68664,1541636,1543906,1541636,1543906,YALI0_E12683g,YALI0E12683g,YALI0E12683g,K00549 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14] 
jgi.p|Yarli1|68665,1547480,1551232,1547480,1551232,YALI0_E12705g,YALI0E12705g,YALI0E12705g,unknown function
jgi.p|Yarli1|68666,1551501,1552193,1551501,1552193,YALI0_E12727g,YALI0E12727g,YALI0E12727g,unknown function
jgi.p|Yarli1|68667,1555267,1556088,1555267,1556088,YALI0_E12837g,YALI0E12837g,YALI0E12837g,K07034 uncharacterized protein 
jgi.p|Yarli1|68668,1557363,1559114,1557363,1559114,YALI0_E12859g,YALI0E12859g,YALI0E12859g,K22133 oxalate---CoA ligase [EC:6.2.1.8] 
jgi.p|Yarli1|68669,1559970,1560602,1559970,1560602,YALI0_E12881g,YALI0E12881g,YALI0E12881g,unknown function
jgi.p|Yarli1|68670,1562138,1563145,1562138,1563145,YALI0_E12947g,YALI0E12947g,YALI0E12947g,unknown function
jgi.p|Yarli1|68671,1564532,1568131,1564532,1568131,YALI0_E12969g,YALI0E12969g,YALI0E12969g,K11267 sister chromatid cohesion protein PDS5 
jgi.p|Yarli1|68672,1568381,1570930,1568381,1570930,YALI0_E12991g,YALI0E12991g,YALI0E12991g,K26244 transcriptional regulatory protein PHF12/RCO1 
jgi.p|Yarli1|68673,1573346,1574534,1573346,1574534,YALI0_E13035g,YALI0E13035g,YALI0E13035g,unknown function
jgi.p|Yarli1|68674,1575814,1577109,1575814,1577109,YALI0_E13057g,YALI0E13057g,YALI0E13057g,K00620 glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1] 
jgi.p|Yarli1|68675,1577526,1577933,1577526,1577933,YALI0_E13079g,YALI0E13079g,YALI0E13079g,K11344 chromatin modification-related protein EAF6 
jgi.p|Yarli1|68676,1578234,1580465,1578234,1580465,YALI0_E13101g,YALI0E13101g,YALI0E13101g,K11648 SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 
jgi.p|Yarli1|68677,1580810,1582453,1580810,1582453,YALI0_E13123g,YALI0E13123g,YALI0E13123g,K01892 histidyl-tRNA synthetase [EC:6.1.1.21] 
jgi.p|Yarli1|68678,1583505,1583834,1583505,1583834,YALI0_E13145g,YALI0E13145g,YALI0E13145g,K11599 proteasome maturation protein 
jgi.p|Yarli1|68679,1583977,1585299,1583977,1585299,YALI0_E13167g,YALI0E13167g,YALI0E13167g,K12847 U4/U6.U5 tri-snRNP-associated protein 2 
jgi.p|Yarli1|68680,1588302,1591115,1588302,1591115,YALI0_E13189g,YALI0E13189g,YALI0E13189g,K18730 PERQ amino acid-rich with GYF domain-containing protein 
jgi.p|Yarli1|68681,1591516,1592058,1591516,1592058,YALI0_E13211g,YALI0E13211g,YALI0E13211g,K12273 translocation protein SEC66 
jgi.p|Yarli1|68682,1592993,1594735,1592993,1594735,YALI0_E13233g,YALI0E13233g,YALI0E13233g,K14015 nuclear protein localization protein 4 
jgi.p|Yarli1|68683,1595877,1597934,1595877,1597934,YALI0_E13255g,YALI0E13255g,YALI0E13255g,K09485 heat shock protein 110kDa 
jgi.p|Yarli1|68684,1601120,1604290,1601120,1604290,YALI0_E13277g,YALI0E13277g,YALI0E13277g,K03235 elongation factor 3 
jgi.p|Yarli1|68685,1604934,1605581,1604934,1605581,YALI0_E13299g,YALI0E13299g,YALI0E13299g,K12849 pre-mRNA-splicing factor 38A 
jgi.p|Yarli1|68686,1606098,1606790,1606098,1606790,YALI0_E13321g,YALI0E13321g,YALI0E13321g,unknown function
jgi.p|Yarli1|68687,1607056,1608051,1607056,1608051,YALI0_E13343g,YALI0E13343g,YALI0E13343g,K19219 peptidyl-lysine (3S)-dioxygenase / protease [EC:1.14.11.63 3.4.-.-] 
jgi.p|Yarli1|68688,1609073,1616938,1609073,1616938,YALI0_E13376g,YALI0E13376g,YALI0E13376g,unknown function
jgi.p|Yarli1|68689,1620913,1621923,1620913,1621923,YALI0_E13420g,YALI0E13420g,YALI0E13420g,K03522 electron transfer flavoprotein alpha subunit 
jgi.p|Yarli1|68690,1624001,1626037,1624001,1626037,YALI0_E13442g,YALI0E13442g,YALI0E13442g,unknown function
jgi.p|Yarli1|68691,1626924,1628288,1626924,1628288,YALI0_E13464g,YALI0E13464g,YALI0E13464g,K14213 Xaa-Pro dipeptidase [EC:3.4.13.9] 
jgi.p|Yarli1|68692,1630108,1631565,1630108,1631565,YALI0_E13486g,YALI0E13486g,YALI0E13486g,K11131 H/ACA ribonucleoprotein complex subunit 4 [EC:5.4.99.-] 
jgi.p|Yarli1|68693,1633201,1634307,1633201,1634307,YALI0_E13508g,YALI0E13508g,YALI0E13508g,K09510 DnaJ homolog subfamily B member 4 
jgi.p|Yarli1|68694,1635152,1636063,1635152,1636063,YALI0_E13530g,YALI0E13530g,YALI0E13530g,K08266 target of rapamycin complex subunit LST8 
jgi.p|Yarli1|68695,1636129,1638042,1636129,1638042,YALI0_E13552g,YALI0E13552g,YALI0E13552g,unknown function
jgi.p|Yarli1|68696,1640604,1641653,1640604,1641653,YALI0_E13574g,YALI0E13574g,YALI0E13574g,unknown function
jgi.p|Yarli1|68697,1643634,1645772,1643634,1645772,YALI0_E13596g,YALI0E13596g,YALI0E13596g,"K09175 regulatory factor X, other "
jgi.p|Yarli1|68698,1649936,1650688,1649936,1650688,YALI0_E13618g,YALI0E13618g,YALI0E13618g,gene not in KEGG
jgi.p|Yarli1|68699,1652473,1653426,1652473,1653426,YALI0_E13640g,YALI0E13640g,YALI0E13640g,K15564 CTD kinase subunit beta 
jgi.p|Yarli1|68700,1653569,1654659,1653569,1654659,YALI0_E13662g,YALI0E13662g,YALI0E13662g,K14050 geranylgeranyl transferase type-2 subunit alpha [EC:2.5.1.60] 
jgi.p|Yarli1|68701,1655046,1655678,1655046,1655678,YALI0_E13684g,YALI0E13684g,YALI0E13684g,K02537 mitotic spindle assembly checkpoint protein MAD2 
jgi.p|Yarli1|68702,1656104,1658116,1656104,1658116,YALI0_E13706g,YALI0E13706g,YALI0E13706g,K09490 endoplasmic reticulum chaperone BiP [EC:3.6.4.10] 
